# renames_high_world.tsv — HIGH-confidence renames for the WORLD.BIN overlay
# (formation / roster / unit-detail "Status" screen). Auto-loaded alongside
# renames_high.tsv (glob renames_high*.tsv). Applied by:
#   apply_all_renames.sh WORLD.BIN
# WORLD.BIN must first be imported into the project at base 0x800E0000 — see
# research/working_documents/FORMATION_SCREEN.md §15.10 for the pyghidraRun -H
# recipe. Columns: address \t binary \t type \t name \t description
# Provenance: FORMATION_SCREEN.md §15.11–15.13 (decompiled + byte-anchored,
# 2026-08-04). [MD:FORMATION_SCREEN.md]

# === Functions ================================================================
0x8018ba40	WORLD	GL	unit_banner_param_thread7	Thread-7 banner control struct. [MD:FORMATION_SCREEN.md#15.11]
0x8018aeb8	WORLD	GL	unit_banner_state_records	0xc-byte-per-row state records indexed by banner state field +2 (0..3). [MD:FORMATION_SCREEN.md#15.11]
0x80153188	WORLD	GL	detail_screen_page_rectA	rectA {960,256,64,256,896,288,64,224} for world_detail_screen_builder; first pair 960,256 = the RANGETILE VRAM page all its menu sprites/text sample. [MD:FORMATION_SCREEN.md#15.15]
0x80155f34	WORLD	GL	detail_screen_element_descriptors	19 x 6-int16 {u,v,w,h,x_off,y_off} descriptors for the detail screen; drawn by world_detail_screen_builder via world_prim_place_element. Records 7-11 = Ability-window icons; alternate set at 0x80156018 (DAT_8013a392!=0). [MD:FORMATION_SCREEN.md#15.15]
0x80155f88	WORLD	GL	detail_abl_icon_descriptors	Records 7-11 of detail_screen_element_descriptors: the five fixed Ability-window slot icons on RANGETILE (960,256): U/V/w/h = (136,0,12,16),(136,0,12,16),(148,0,12,16),(136,16,16,16),(152,16,16,16); CLUT 0x7D7C. Baked constants (no runtime patch) -> icon is per-slot, not per-ability. [MD:FORMATION_SCREEN.md#15.15]
0x80155f4c	WORLD	GL	detail_eqp_slot_icon_descriptors	Records 2-6 of detail_screen_element_descriptors: the LIT layer (CLUT 0x7D7C) of the five Eqp-window slot-category icons (R.Hand/L.Hand/Head/Body/Accessory) on RANGETILE (960,256): U/V = (0,140),(8,140),(16,140),(36,140),(24,140). The dark backing layer (CLUT 0x7C3C, v=128 cells) is detail_eqp_slot_icon_descriptors_dark 0x80155fdc. Rows 0-1 runtime-patched by FUN_800ff450 from 0x801560fc (1H) or detail_slot_icon_2h_variant (2H). [MD:FORMATION_SCREEN.md#15.16]
0x80155fdc	WORLD	GL	detail_eqp_slot_icon_descriptors_dark	Records 14-18 of detail_screen_element_descriptors: the DARK backing layer (CLUT 0x7C3C) of the five Eqp-window slot icons, overlaid under detail_eqp_slot_icon_descriptors for the 2-tone menu emboss. U/V = (0,128),(8,128),(16,128),(36,128),(26,128). [MD:FORMATION_SCREEN.md#15.16]
0x8015612c	WORLD	GL	detail_slot_icon_2h_variant	Two-handed-weapon variant for the R/L.Hand slot rows (copied over rows 0-1 by FUN_800ff450 when DAT_8013a394!=0): {(48,144,16,16) at x4,y15} = one combined 16x16 slot icon on RANGETILE (960,256), plus a 2nd row pushed off-screen (x_off=518) to hide L.Hand. [MD:FORMATION_SCREEN.md#15.16]
0x800ec954	WORLD	FN	world_menu_window_open_scale	Generic FFT world-map menu-box OPEN animator (shared by 9 screens incl. world_detail_screen_builder). Per frame: memcpy full rect {x,y,w,h} from param_2 into obj+0x18, strip the FFT menu draw-env bias (x<0x80 ? x+=0x80,y+=0x78 : x-=0x80), then CENTER-OUT scale BOTH axes by p% where p=world_menu_open_curve[min(param_3, 0xb)] (param_3 doubled if DAT_8015326c==2): x'=x+w/2-w*p/200, w'=w*p/100 (same for y,h). param_4 flag adds 0xf0 to y for the odd VRAM double-buffer. This is the box-open §15.7 asked for — NOT a 1px seed line. [MD:FORMATION_SCREEN.md#15.17]
0x801533b8	WORLD	GL	world_menu_open_curve	int16[12] easing table for world_menu_window_open_scale: [10,10,60,60,90,90,95,95,100,100,100,100] = percent of full window size per frame (each held ~2 frames; index clamped to 11 so it holds 100 forever). Normal open ~9 frames; DAT_8015326c==2 "fast" steps by 2 ⇒ ~5 frames. [MD:FORMATION_SCREEN.md#15.17]
0x80155f1c	WORLD	GL	world_detail_container_rect	int16 {x=132,y=120,w=250,h=108} = full target rect (param_2) fed to world_menu_window_open_scale for the detail-screen container (static handle DAT_801a373c 0x801a373c; the drawn primitive lands in the GPU arena at 0x801c413c even / 0x801c4514 odd). After the -0x80 x-bias the LIVE settled prim = display {4,126,250,108} (odd buffer y+240). Live-confirmed center-out scale: ss3 mid-open snapshot = {54,148,150,64} = exactly p=60 of this rect. [MD:FORMATION_SCREEN.md#15.17]
0x800ff450	WORLD	FN	mem_copy_bytes	Byte-wise memcpy(dst=param_1, src=param_2, len=param_3). Widely used; in the detail screen copies rects into window objects and patches slot-icon descriptor rows. [MD:FORMATION_SCREEN.md#15.17]
0x800eabcc	WORLD	FN	world_status_stats_band_builder	Status screen STATS-BAND builder (screen id 0x23 via FUN_800fd1d8; fn-ptr at 0x800eb640). SEPARATE from world_detail_screen_builder 0x800eaf3c (which is the Equip screen). Draws 18-record baked label table stats_band_label_descriptors 0x80155D88 via world_prim_place_element (rectA 0x80153188=RANGETILE 960,256, rectB stats_band_rectB_origin 0x80155D60={140,82}) through CLUT 0x7C3C, and composites the numeric values via world_render_value_list into a scratch strip blitted with CLUT 0x7FFC. [MD:FORMATION_SCREEN.md#15.18]
0x80155d88	WORLD	GL	stats_band_label_descriptors	18 x 6-int16 {u,v,w,h,x_off,y_off} baked RANGETILE label cells for the stats band (Move/Jump/Speed/Weap.Power/AT/C-/S-/A-/EV/R/L), drawn by world_status_stats_band_builder through CLUT 0x7C3C. The dash in C-/S-/A- is baked in the cell; EV (u100,v24) is one shared cell drawn after each. Recs 14-16 point the value-strip blits (see world_render_value_list). [MD:FORMATION_SCREEN.md#15.18]
0x80155d60	WORLD	GL	stats_band_rectB_origin	int16 {x=140,y=82,w=234,h=42} screen origin for stats_band_label_descriptors (display = 12+x_off, 88+y_off after the -0x80 X-bias + a +6px runtime y-nudge). [MD:FORMATION_SCREEN.md#15.18]
0x800fdf38	WORLD	FN	world_render_value_list	Stats-band VALUE dispatcher: walks a 12-byte job table {dst_x,dst_y,src_ptr,fmt,mode}, dereferences each live stat (0x8013a384..3a6) and renders it (mode 0 -> world_render_number_small) into a scratch VRAM strip. Job tables 0x80155E60/E84/EB4. [MD:FORMATION_SCREEN.md#15.18]
0x800fe37c	WORLD	FN	world_render_number_small	FFT's 6px small number font compositor INTO a scratch strip (font atlas DAT_801cd830 = FRAME.BIN number font; per-glyph blit via world_vram_glyph_blit 0x800feff0, descriptor scratch 0x80156c10). (value, fmt, strip, pos). fmt bits (SS15.29): low byte = digit count drawn right-to-left at pitch 5 incl leading zeros, U=0x78+digit*6 V=0x10 H=0xA; 0x100 = dot-leader '...' (ONE cell U=0x78 V=0x1A H=4 = FRAME.BIN (120,26) 6x4 three baked dots, drawn at row+3, advance 7); 0x8000 = kerned slash (x-=2, U=0xB4, +7); 0x1000 = plain slash; 0x2000 = trailing % (U=0xC0); 0x800 = dash per digit (U=0xBA); hi 0x0C00/0x0E00 = all-dash blank modes (0xE00 uses U=0xD0); 0x200/0x400 = value-100 width dance gated by DAT_80153328. [MD:FORMATION_SCREEN.md#15.29]
0x800e30fc	WORLD	FN	world_vram_scratch_alloc	VRAM-strip scratch allocator (bitmap 0x801A23E8, handle table 0x8019B368); world_status_stats_band_builder calls it with 0x918 to hold the composited number strips. [MD:FORMATION_SCREEN.md#15.18]

# === START sub-menu (action list Item/Ability/Change Job/Remove Unit/Order Unit) — §15.20 ===
0x800ecf20	WORLD	FN	world_menu_list_coroutine	Generic WORLD vertical list-menu coroutine — the START sub-menu builder (Item/Ability/Change Job/Remove Unit/Order Unit). Reads selected row *(win+0x38), builds the window via world_menu_window_builder (screen 0x31), allocates an w×h VRAM scratch strip (world_vram_scratch_alloc via FUN_800ff9ac), renders the item text block from message id *(win+0x1c) (FONT.BIN), then per-vsync yields drawing the glove cursor (world_menu_cursor_place) at the selected row + polling input (FUN_800ebf8c). Spawned by formation controller FUN_801022bc (also runs roster grid FUN_8010088c). Live-confirmed ss1 slot-6 (rect 84x96, msgid 0xD800, sel=0=Item). Byte-twin FUN_801086a0 for other input contexts. [MD:FORMATION_SCREEN.md#15.20]
0x801086a0	WORLD	FN	world_menu_list_coroutine_alt	Byte-twin of world_menu_list_coroutine 0x800ecf20 (same generic list-menu shape; different input struct DAT_801aed44 vs DAT_80195c34). [MD:FORMATION_SCREEN.md#15.20]
0x800ec108	WORLD	FN	world_menu_window_builder	Generic menu-window builder (14 callers incl. the START sub-menu + all formation grids). Installs screen id 0x31 (FUN_800fd1d8(0x31)). Builds the 9-slice frame element (CLUT 0x7cfc), the glove cursor element (elem+0x38=0xA8 u=168 lit / elem+0x4c=0xB8 u=184 shadow, 16x16), and item-count-dependent icon rows keyed on win[0x16] (<5 / 5-15 / ==0x10 variants) from RANGETILE page 0x80153188. [MD:FORMATION_SCREEN.md#15.20]
0x800ec5b8	WORLD	FN	world_menu_cursor_place	Places + bobs the menu glove cursor and open-scales the window elements. x = win_x + bob(glove_cursor_bob_lookup) - 0xC; y = win_y + selected_row*0x10 + 10 (16px row pitch, anchors on the selected row). Two layers +2/+2 (lit uv(168,0) CLUT 0x7d7c, shadow uv(184,0) CLUT 0x7dbc). Calls world_menu_element_position/open_scale (FUN_800ec764/ec7b4) with the frame counter. [MD:FORMATION_SCREEN.md#15.20]
0x800ec484	WORLD	FN	world_menu_cursor_set_clut	Sets the glove-cursor element CLUTs per state: normal 0x7c3c/0x7d7c/0x7dbc/0x7cbc, hover/pressed 0x7d3c/0x7dfc/0x7e3c/0x7c7c. [MD:FORMATION_SCREEN.md#15.20]
0x800ec504	WORLD	FN	glove_cursor_bob_lookup	The ADR-0046 glove-cursor bob consumer (previously "render fn not located"). Returns the signed bob offset applied to the cursor X (axis=X, left<->right). At rest reads glove_cursor_bob_idle_table (period glove_cursor_bob_idle_period 0x80156350 = 46, pairs @0x80156352); while moving reads glove_cursor_bob_select_table 0x80156362. Timer = per-window counter DAT_80195d20[depth*0x100]. [MD:FORMATION_SCREEN.md#15.20]
0x800ec7b4	WORLD	FN	world_menu_element_open_scale	Center-out box-open scaler for menu-window elements (sibling of world_menu_window_open_scale 0x800ec954). Reads the SAME easing curve world_menu_open_curve 0x801533b8; frame counter doubled if DAT_8015326c==2 (fast). Applied per-frame by world_menu_cursor_place. This is how the START sub-menu box-opens. [MD:FORMATION_SCREEN.md#15.20]
0x800ec764	WORLD	FN	world_menu_element_position	Companion to world_menu_element_open_scale; positions the menu-window element before the open-scale pass. [MD:FORMATION_SCREEN.md#15.20]
0x80156350	WORLD	GL	glove_cursor_bob_idle_period	int8 modulo period (=0x2e=46) for the glove-cursor idle bob timer, read by glove_cursor_bob_lookup immediately before glove_cursor_bob_idle_table 0x80156352. [MD:FORMATION_SCREEN.md#15.20]
0x80156352	WORLD	GL	glove_cursor_bob_idle_table	[threshold,signed-int8-offset] pairs, 0-terminated: (16,0)(18,1)(22,2)(28,3)(36,2)(46,1). Modulo the 46-frame period; returned offset applied to cursor X. [ADR-0046][MD:FORMATION_SCREEN.md#15.20]
0x80156362	WORLD	GL	glove_cursor_bob_select_table	Select/moving-state variant of the glove-cursor bob (same [threshold,signed-int8] encoding): (2,0)(8,-2)(10,1)(12,3)(14,5)(16,4)(18,3)(24,2)(34,1)(36,0)(38,0). [ADR-0046][MD:FORMATION_SCREEN.md#15.20]
# === START sub-menu — RE round 14 (controller / state machine / frame provenance) — §15.20 ===
0x800f4cdc	WORLD	FN	world_screen_dispatch	Master WORLD formation screen dispatcher (sole caller FUN_800f4ecc). Reads the pending screen command id from the top window slot, looks it up in world_screen_table 0x80156750 (0x14-byte records), writes the record's content_id into descriptor[descrIdx]+0x1c, and spawns record.builder (PTR_FUN_8015675c[id*5]) into window slot 8. Special-cases id 0x1f (the Formation action-menu): installs FUN_800efa3c -> formation_top_dispatch(2) -> formation_menu_state_machine. [MD:FORMATION_SCREEN.md#15.20]
0x80156750	WORLD	GL	world_screen_table	Screen-transition table, 0x14-byte records per screen id: {u16 id, u16 content_id, u16 descrIdx, u16 da4, u16 desc+0x20, u16 pad, u32 builder, u32 word4}. Read by world_screen_dispatch. Records with builder world_menu_list_coroutine 0x800ecf20 = the six generic list-menus (content ids 0x505a-0x506f); the formation action-menu descriptor carries content id 0x507f -> runtime FONT msgid 0xD800. [MD:FORMATION_SCREEN.md#15.20]
0x80102e78	WORLD	FN	formation_top_dispatch	Formation top dispatcher FUN_80102e78(param): 0 -> roster grid FUN_80103080; 1 -> FUN_80102d98; 2 -> formation_menu_state_machine FUN_801022bc. Reached via thin wrappers FUN_800ef9dc(0)/FUN_800efa0c(1)/FUN_800efa3c(2). [MD:FORMATION_SCREEN.md#15.20]
0x801022bc	WORLD	FN	formation_menu_state_machine	Formation action-menu state machine. Runs one of 5 modes on *DAT_801cd174 (menu-context struct: +0x00 mode, +0x52 selected unit, +0x53.. a 64x8-bit unit-selection bitmap expanded to a 0x7000-based index list, paged 8 at a time = the roster grid). mode0=notice prompt (msgid 0x183c); mode1=roster-grid selection only (grid FUN_8010088c); mode2=passive prompt (cfg +0xb4, msgid 0x1019); mode3=THE ACTION MENU (list coroutine FUN_800ecf20 cfg +0x168 + grid FUN_8010088c + title FUN_800eee98 slot10 cfg +0x3c msgid 0x1018 + slot9 FUN_8010226c); mode4=unit-selected info/confirm (msgid 0x101a/0x101b). Outcome code DAT_8015325c {0,1,2,4}; chosen action row in list-window +0x38 (0=Item..4=Order Unit). Per-item target screens are a separate layer (re-driven via world_screen_dispatch). [MD:FORMATION_SCREEN.md#15.20]
0x800eee98	WORLD	FN	world_menu_passive_window	Generic WORLD passive display window (same builder world_menu_window_builder, but cursor placed with row=-1 = no selectable list / no glove-on-row). Renders msgid win+0x1c (FONT.BIN via FUN_800fe774) as a static text block; can spawn a positioned child sub-window indexed (*(short**)(win+0x24))*0x3c into the descriptor array, docked x=(w>>1)-(child.w-0x102) y=win.y+win.h. Builder for the "Menu" title (slot10 msgid 0x1018), the per-unit prompts (0x101a/0x101b), and most world_screen_table rows 0x1a-0x22. [MD:FORMATION_SCREEN.md#15.20]
0x800e24b8	WORLD	FN	world_prim_alloc_quads	Allocates N textured quad sub-elements (loop count=param_2, stride 0x14) each stamped with CLUT param_3. Called as (elem+0x18, 4, 0x7cfc) by world_menu_window_builder to build the 4-piece window frame assembly (CLUT 0x7cfc), distinct from the RANGETILE icon rows. [MD:FORMATION_SCREEN.md#15.20]
0x8010cca4	WORLD	FN	world_formation_screen_controller	Persistent Formation-screen top controller (installs sub-window screen id 0x39 via FUN_800fd1d8 @0x8010d0d0->0x8010d0fc). Hosts the roster grid + the detail/Status and Equip sub-view overlays as IN-PLACE sub-states (same coroutine live in both the START/Item source and the Equip destination). Pressing O on "Item" makes this controller reconfigure its sub-slots (drop Ability panel, build Equip-mode panel, re-render the shared list-menu 5->4 items, reveal the unit) WITHOUT a new world_screen_dispatch. Installed as a fn-pointer (no jal site). Exact Item-choice branch not yet decompiled. [MD:FORMATION_SCREEN.md#15.23]
0x80110480	WORLD	FN	world_equip_mode_panel_builder	Formation detail sub-panel builder, installs screen id 0x3b via FUN_800fd1d8 (@0x80110484->0x801104ac). Slot 10; built on entering the Equip sub-state (draw ptr 0x8018ba54 appears at ~f26 of the Item->Equip transition). Eqp-vs-Ability role INFERRED from the draw/undraw diff — confirm by prim-region attribution. [MD:FORMATION_SCREEN.md#15.23]
0x80111070	WORLD	FN	world_ability_panel_builder	Formation detail sub-panel builder, installs screen id 0x3b via FUN_800fd1d8 (@0x80111074->0x8011109c). Slot 9; DRAWN in the START/Item source (Ability panel visible), REMOVED at ~f03 of the Item->Equip transition (draw ptr ->0). Role INFERRED from draw/undraw diff. [MD:FORMATION_SCREEN.md#15.23]
0x800feff0	WORLD	FN	world_vram_glyph_blit	Scratch-VRAM (0x1F800000) glyph/number blit primitive; 9 callers across the menu/panel builders. CORRECTION (§15.26 RE34): the prior label "world_status_eqp_panel_builder (slot 12)" was WRONG — this is NOT a panel builder. The real slot-12 detail sub-panel / equip-picker builder is world_equip_picker_builder 0x80111ec4. [MD:FORMATION_SCREEN.md#15.26]
0x80111ec4	WORLD	FN	world_equip_compare_panel_builder	The STATS/compare PANEL builder (screen id 0x3b via FUN_800fd1d8) - NOT the item list (round-34 'world_equip_picker_builder' + 'one row per candidate item' desc were WRONG; superseded round 35 SS15.26A, fully decoded round 48 SS15.29). Registered at slot 0xc (equip-screen base panel, installer 0x80115650) AND slot 0xb (added at picker open, installer 0x801156b4); per-slot prim buffers DAT_801c65ec/DAT_801c6b6c, scratch strips 0x801c70ec/0x801c7a04, DR_OFFSET nudge from pos structs 0x8018baa4 (0,0) / 0x8018bab8 (2,2). Places the 18-record label/header/legend/blit table equip_stats_band_descriptors 0x8018b3fc via world_prim_place_element (loop @0x80112008, rectB=DAT_8018b3bc {140,88,234,42}); composes the value strips via FUN_800fdf38 (slot 0xc) / classifier FUN_801119c0 (slot 0xb) over job tables 0x8018b4d4/0x8018b588 (3+4+8), uploads them via GsLoadImage (rects 0x8018b3cc+/0x8018b3e4+), patches the blit prims' v +0x4c for slot 0xb (@0x80112058). CLUTs: 18 labels 0x7c3c idle / 0x7d3c active (@0x801122a4), legend lit rec10 0x7d7c/0x7ebc, strips 0x7ffc/0x7f7d. Frame = world_gradient_line_frame 0x800e3358. [MD:FORMATION_SCREEN.md#15.29]
0x8011af4c	WORLD	FN	world_equip_picker_statemachine	Equipment-picker state machine — the ○-from-slot-row open handler, driven by item-menu orchestrator world_item_submenu_installer 0x8011aae8 (state DAT_8018ba1c). Per frame: builds the candidate list (FUN_8012ba14; feeders FUN_80118bf0/FUN_80118ba4 -> count DAT_8018ca66), installs the picker builder 0x80111ec4 via 0x801156b4, and on ○ (DAT_801cd52c & 0x20) calls the equip commit 0x80124428. Candidate list DAT_801cd230, selection DAT_801cd20c. Sibling pickers (other filter/mode contexts): 0x8011b554/0x8011b794/0x8011be38. [MD:FORMATION_SCREEN.md#15.26]
0x80124428	WORLD	FN	world_equip_commit	Equip write FUN_80124428(unit, slot, item_id): validates (FUN_80124614), adjusts the global stock ledger 0x801208b8 (the "total owned" column), clears the paired slot for 2-hand weapons, and writes item_id & 0x3ff into the per-unit equip sub-table (&DAT_801cd5ec)[unit] + 0x54 + slot*2 (5 slots x 2 bytes). Party-stock pseudo-unit index 0x14 backs the owned column. This is the equip-COMMIT layer reached by a further ○ in the picker (out of scope for the §15.26 port). [MD:FORMATION_SCREEN.md#15.26]
0x8011241c	WORLD	FN	world_item_submenu_builder	Staged 4-item submenu builder (slot 15, msgid 0xD801, 60x80 @ display (196,132)). Installed by world_item_submenu_installer 0x8011aae8. Present but NOT DRAWN in the Equip destination — the VISIBLE Equip/Best/Remove/List menu is instead the reused list-menu window world_menu_list_coroutine 0x800ecf20 (slot 6), content re-rendered in place (VRAM (384,0) 4bpp CLUT 0x7C3C; "Order Unit" ghost proves in-place reuse). This is the "occluded 4-item menu" of 15.20. [MD:FORMATION_SCREEN.md#15.23]
0x8011aae8	WORLD	FN	world_item_submenu_installer	Installs world_item_submenu_builder 0x8011241c into window slot 15 (checks slot availability via FUN_800ffeec(0xf) @0x8011ac04, loads FUN_8011241c ptr @0x8011ac18, sets up window struct at 0x8018c998 near slot-15 draw struct 0x8018c960). [MD:FORMATION_SCREEN.md#15.23]
0x80153334	WORLD	GL	formation_slot_change_anim_countdown	Short animation countdown timer (max 5), NOT a view mode. Set to 5 when any of the 16 formation-stack slots' +0x48 field changes (loop 0x800f6c04-0x800f6c60; set at 0x800f6c00 / 0x800f6c54) and decremented -1/frame at 0x800f6c74. Live 30-frame capture: oscillates 4<->3 during the initial slot rearrange (f0-f6) then hits 0 by f8 and stays. CORRECTION: RE20 mis-named this formation_view_mode with 'roster-grid=3 / single-unit=0' from mid-countdown snapshots, and tied it to a camera dolly at gte_camera_translation_vec 0x80037100 -- that address is the SOUND driver (entity 2 @0x800370E0), not a camera; there is NO camera. The Item->Equip transition is a 2D sprite slide over a static background. [MD:FORMATION_SCREEN.md#15.23]
0x80153298	WORLD	GL	formation_grid_cell_index_pair	UNVERIFIED. A grid cell/index pair; live 30-frame capture shows it (0,0) throughout the Item->Equip transition with only a 1-frame (-1,-1) transient at f26. RE20's claim that it flips to (-1,-1) when a 'single-unit sub-view takes over' is NOT supported (there is no persistent grid->single mode switch -- see 0x80153334, an animation countdown). Do not treat as a mode flag pending re-RE. [MD:FORMATION_SCREEN.md#15.23]
0x80127c34	WORLD	FN	world_render_number_element	Record-driven NUMBER renderer for world windows — an element handler in the window dispatch table (ptr entries 0x8018dfec, 0x8018e01c/20/24 after PTR_FUN_8018dfb8; the equip-picker count column "NN/NN" routes here via world_equip_row_renderer 0x80128ce0's column templates). sprintf's the value with "%d" (fmt DAT_800e0094 @0x80127ebc) then emits one quad per char via world_emit_textured_quad 0x8012c6a8. Glyph geometry by size-mode byte rec+2 (@0x80127d90-0x80127e00): mode 1 = BIG cell u_base 0x78, v=1, w=8, h=14; mode 0 = SMALL u_base 0x78, v=0x10, w=6, h=11; else 10x16 @ u=0x20. Source U = 0x78 + digit*w (char-0x30 @0x80128028, mult @0x80128050, addu @0x80128098). tpage literal 0x19 (DAT_8018df88) = VRAM (576,256) = EVENT/FRAME.BIN rows 0-31 (the number-font header ABOVE the RANGETILE sheet). Flag 0x2000 draws the DASH cell (0xba,0x13)=(186,19) 6x3 per digit position instead ("---"). [MD:FORMATION_SCREEN.md#15.27]
0x8012c6a8	WORLD	FN	world_emit_textured_quad	Shared world POLY_FT4 emitter: allocates a 40-byte quad from the per-frame pool (counter DAT_801cd1cc, base [DAT_801cd528]+0x10), fills 4 vertices from a rect descriptor a0={x,y,w,h} + a1=u0 a2=v0, a3=rgb ptr (NULL=default flat), stack args clut/tpage/OT-bucket. Adds the +0x80 draw-env X bias to all X coords (@0x8012c770 etc) — prim-scan raw x = screen x + 128. Links the quad into both double-buffered OT lists (@0x8012c848-0x8012c888). 21 callers incl world_render_number_element and the vitals/scrollbar/slash builders. [MD:FORMATION_SCREEN.md#15.27]
0x80118244	WORLD	FN	world_vitals_row_builder	Formation vitals band Hp/Mp/Ct row builder (s3=row 0/1/2): label cell from table DAT_8018c7e2 (u=0xA8,v=0x20 for Hp), bar swatch quad u=0xd8 v=0xca (216,202) — the shared warm-gradient swatch — through per-stat CLUTs 0x7EFC/0x7F3C/0x7F7C (DAT_8018dfa6/a8/aa), the cur/max SLASH cell (0xb4,0x10)=(180,16) 6x11 @0x80118430, tpage 0x19. Defers the cur/max numbers as records (x,y,val bytes to DAT_8018c19f/DAT_8018c1f3) rendered by world_render_number_element. [MD:FORMATION_SCREEN.md#15.27]
0x80126b14	WORLD	FN	world_render_provider_cell	Column-template opcode-6 handler (dispatch PTR_FUN_8018dfb8[6] @0x8018dfd0) — a PROVIDER-sourced textured cell. Record {op,len,provider_idx@2,fixed_arg@3,x@4,y@5}; calls provider fn DAT_801cd794[rec[2]] with the ROW index (DAT_801cd54c scroll + DAT_8018df84, row-mode gate DAT_801c9e9c; else rec[3]); NULL return = skip (no prim). Copies the returned descriptor {U@0,V@2,W@4,H@6,CLUT@8,TPAGE@0xa} into the emit struct 0x8018e034 (op 05, pos from rec[4]/rec[5]) + DAT_801c9eb8 (clut) / DAT_801c9eb4 (tpage), then FUN_80126968. The equip-picker TYPE GLYPH is template record `06 06 02 00 50 96` (provider 2, screen 80,150) and the ITEM ICON `06 06 03 00 60 93` (provider 3), both in the slot-15 window template at 0x8018c9a0+. NOTE: round-35 claimed descriptor layout {U,V,CLUT@4,tpage@6,W@8,H@10} — WRONG, it is {U,V,W@4,H@6,CLUT@8,tpage@0xa}. [MD:FORMATION_SCREEN.md#15.28]
