# renames_low_sound.tsv — LOW-confidence sound-system renames.
#
# Same schema as renames_low.tsv. Loaded automatically by apply_renames_low.py
# alongside the main LOW file (any sibling matching `renames_low*.tsv`).
#
# Confidence basis: cited from the exmateria-sound subsystem's source comments.
# The exmateria-sound addon renders FFT music + SFX to parity, so the cited
# functions do roughly what the comments say — but no individual function
# in this LOW file has been independently validated, so this stays LOW
# until promoted.
#
# Hyp_ prefix: the comment describes mechanics (which bytes get touched) but
# not the abstract semantic role. Names without Hyp_ have a clearer role.
#
# All entries are SCUS-tagged unless explicitly BATTLE.
#
# NOTE: The bulk of the exmateria-sound opcode handlers (D7/D8/D9/DA/DB/C6/E6/
# C2-CA/D0-DC/E0-E8/EB-EF/F0-F7 etc.) have been promoted to HIGH — see
# renames_high_sound.tsv. This file now holds only handlers and helpers
# that exmateria-sound references but doesn't yet have a stand-alone parity
# claim for.

# === A. Pitch / midi-conversion path ==========================================
0x8001608C	SCUS	FN	Hyp_smd_op_b8	Opcode 0xB8 handler. Jumptable FUN_8001608C.
0x80016174	SCUS	FN	Hyp_smd_op_c1	Opcode 0xC1 handler. Jumptable LAB_80016174. (Pre-fix HIGH said this was smd_reverb_off — that's 0xBB; this is a separate unknown.)
0x800168BC	SCUS	FN	Hyp_smd_op_e9	Opcode 0xE9 handler. Jumptable LAB_800168BC.
0x800168EC	SCUS	FN	Hyp_smd_op_ea	Opcode 0xEA handler. Jumptable LAB_800168EC.
0x80016AD8	SCUS	FN	Hyp_smd_op_ee	Opcode 0xEE handler. Jumptable LAB_80016AD8.
0x80016CB8	SCUS	FN	Hyp_smd_op_f5	Opcode 0xF5 handler. Jumptable FUN_80016CB8.
0x80016E14	SCUS	FN	Hyp_smd_op_fd	Opcode 0xFD handler. Jumptable LAB_80016E14.
0x80016E48	SCUS	FN	Hyp_smd_op_fe	Opcode 0xFE handler. Jumptable LAB_80016E48.
0x80016EA4	SCUS	FN	Hyp_smd_op_ff	Opcode 0xFF handler. Jumptable FUN_80016EA4.

# === D. BATTLE.BIN-side data label (single, narrowly cited) ===================
0x801908cc	BATTLE	GL	Hyp_per_note_effect_table	Downstream per-note effect table, gates 8+ readers in BATTLE.BIN. sequencer.gd:1045

# === E. Note-handler structure inside smd_interpreter_tick (0x80015324) =======
# The Note path (opcode bytes 0x00-0x7F) is INLINE within smd_interpreter_tick —
# not a separate function. These GL labels mark the structural points so the
# dispatcher reads as an annotated map rather than a black box. Sourced from
# direct disassembly of 0x80015324-0x80015520.
0x8001536C	SCUS	GL	smd_dispatcher_per_channel_top	Outer loop top: per-channel iteration entry
0x8001539C	SCUS	GL	smd_dispatcher_byte_fetch_loop_top	Inner loop top: read next opcode byte from stream
0x800153A4	SCUS	GL	smd_dispatcher_note_or_control_test	sltiu test: byte<0x80=note path, byte>=0x80=control opcode
0x800153B0	SCUS	GL	smd_note_path_entry	Fall-through entry for byte < 0x80 (note opcodes)
0x800153C4	SCUS	GL	smd_note_finetune_store	Stages note_byte<<8 into chan+0x92 when bit 0x8 of chan[0] is clear
0x800153C8	SCUS	GL	smd_note_set_bit_0x100	ori chan+0x0 |= 0x100 (note-pending flag stage 1)
0x800153D8	SCUS	GL	smd_note_bmidi_lookup_start	Read next byte (key); look up smd_bmidi_key_offset_table
0x800153F8	SCUS	GL	smd_note_bmidi_store	sb chan+0x7B = chan+0x7C + bmidi_table[key]
0x80015404	SCUS	GL	smd_note_duration_table_lookup	Look up smd_note_duration_table[key] for tick count
0x8001541C	SCUS	GL	smd_note_duration_explicit_byte	Branch when duration_table[key]==0: read explicit duration byte
0x80015428	SCUS	GL	smd_note_state_setup	Set chan+0x68/0x7E and bit 0x200; fold velocity into pitch packing
0x80015470	SCUS	GL	smd_note_set_bit_0x180	ori chan+0x0 |= 0x180 (note-armed flag)
0x80015494	SCUS	GL	smd_note_kon_check	Test bit 0x8000 of chan[0]; if set, stage KON via bit 0x300 + bit 0x1FF
0x800154C8	SCUS	GL	smd_dispatcher_control_opcode_lookup	Branch target for byte>=0x80; converts opcode to (opcode-0x80)*4 jumptable index
0x800154E4	SCUS	GL	smd_dispatcher_jumptable_load	lw v0, smd_opcode_jumptable[(opcode-0x80)*4]
0x800154EC	SCUS	GL	smd_dispatcher_handler_call	jalr v0 — call control-opcode handler
0x80015504	SCUS	GL	smd_dispatcher_post_handler_check	Convergence after note OR control path; loop or exit on bits 0x500
0x80015518	SCUS	GL	smd_dispatcher_save_stream_exit	Save stream pointer to chan+0x16 then exit inner loop

# --- Ranged bow/crossbow charge/projectile SFX (located statically; audible output not yet confirmed) ---
0x800689a4	BATTLE	FN	ranged_charge_sfx_select	Hyp: ranged/charge SFX selector. anim(ctx+0x138) overrides (0x94->6, 0x170..0x189->0x10), else bow_crossbow_charge_sfx_table[weapon_type ctx+0x13b] -> charge_slot_sfx_trigger. Fires for ranged action entry types.
0x801ade7c	BATTLE	FN	charge_slot_sfx_trigger	Hyp: spatial projectile SFX. Allocs a 0x54-stride charge slot, stamps projectile x/y/z (from a1+0xa4..0xac), looks up SPU descriptor DAT_801b84dc[idx*4]. Drives the bow/crossbow projectile sound.
0x800943c4	BATTLE	GL	bow_crossbow_charge_sfx_table	Hyp: weapon_type-indexed charge SFX selector (32 bytes). Nonzero ONLY for Bow (type 12 -> 0x01) and Crossbow (type 11 -> 0x03); read by ranged_charge_sfx_select. (Gun is 0 here -> gunshot uses a different path.)
